e952d6d90641bdde01226a7f7b1550f79596ad78,c17889b5c4a,833770d26f7,None,oreo-mr1,oreo-m4-s2-release
3ebb60c4a66ae6a0c871841b9c95115cb70cd79d,a70614e2f64,23fbf77b8d6,None,oreo-mr1,oreo-m4-s2-release
5e2ea6f012b3bcd1ba0a624287dace6fd50f8a10,18cde25f3fe,250714c67ba,None,oreo-mr1,oreo-m4-s2-release
189d101fed52c6a27906f2d16857bc4ae6713912,0cedb661b10,37e2e248430,None,oreo-mr1,oreo-m4-s2-release
bd45b2dee1c6b367e7cda32f8c5707b60cb0a3b5,b2919ac9f87,b002c4f7b1b,None,oreo-mr1,oreo-m4-s2-release
c4de9712348470dfad0acd764a507d4657c8de27,87a153b84e1,2aeb9014287,None,oreo-mr1,oreo-m4-s2-release
a9ebebd037256ff5cd21345c2adf34e7aff42a32,5149ed6803b,91db4c1cdf8,None,oreo-mr1,oreo-m4-s2-release
5149ed6803bd7d66f5fe561b49850f9582950a9e,a87259dc917,4fb39d94647,None,oreo-mr1,oreo-m4-s2-release
a87259dc917cecc8de2ae7bce060183601dedfb7,c56bad5e743,fa49eefefb8,None,oreo-mr1,oreo-m4-s2-release
c56bad5e743f28e86622644ef96eb84fd1708569,6946c4f9183,bc3c95eb9c7,None,oreo-mr1,oreo-m4-s2-release
adf0074094ea06a9cc8849f07f661276f87d8d92,7388745ceb7,6eb39f98697,None,oreo-mr1,oreo-m4-s2-release
e8174c12c846a42561df0f8b6e9b713f5d1739dd,1806b30b6bd,3aec75fcd1c,None,oreo-mr1,oreo-m4-s2-release
1806b30b6bd01c36b0daee5067ee9a7fcca34b06,eeca1eaca20,509d77619a6,None,oreo-mr1,oreo-m4-s2-release
503de6ae1150ca1ad8db2310afe2f9914af10bde,536f3c3d169,59d10ef7e53,None,oreo-mr1,oreo-m4-s2-release
536f3c3d169e3b000ecda3f6a8b3fe34d4d43081,3518f3a8997,1e430bfe03e,None,oreo-mr1,oreo-m4-s2-release
fd92173d2690dc7af718fa58fdea9584cd224257,7023bc19b8c,81eb610ca87,None,oreo-mr1,oreo-m4-s2-release
a858b99a88d045ffcbc8f0af026b8eb1b04f26b0,60fe2566701,775f8a74fd7,None,oreo-mr1,oreo-m4-s2-release
9c7fa13459a4bf9b21cf2b51663aa035e0668214,8b1c6ee17ec,18eeb0f45c3,None,oreo,oreo-m4-s2-release
227e97b9a9a08c4266ad180bfe1b3f9402e456d7,2d9c629fc58,1c47a6ca853,None,oreo,oreo-vts-release
467f41853b8179ce28f9b2c0e7218ae17c58e209,aa33f5efd57,3636d0a4ebd,None,oreo,oreo-vts-release
c2930056ad95928cc2abd5d613abaff446ccc460,75e76e0fc4f,62011df956e,None,oreo,oreo-vts-release
0457434c537b654076b056857db84571e2260047,9c4583ee4c7,26462472e99,None,oreo,oreo-vts-release
8848bcfd1f1e51ba436dc05455b91307a22cb7d6,85f55081330,42fe26c18ef,None,oreo,oreo-vts-release
85f55081330e38f066b34346d30a2847c995158f,b29cf19bbf0,96422b65a28,None,oreo,oreo-vts-release
146f55aab4d7ed8ba634ce82aaa49f217f4a3eeb,c98c4cf8b9a,c5d42b356fd,None,oreo,oreo-vts-release
b16c05829c48a8f33be56a4aa6aa40d30a4187b3,a98eb38e4e9,1c4fe586095,None,oreo,oreo-vts-release
66fc0051999d3a989d13b7aa0c2c13200450bfb3,e58fc90b7e3,88b6b563b66,None,oreo,oreo-vts-release
75f77132a03c7a10f8313312e020e00aa6a5b98f,64331880499,2c2ab9a9faa,None,oreo,oreo-vts-release
fd117d6b7f2cedd6730b48884a9cac9460aca62f,58f3b7b550b,a993dde6bfc,None,oreo,oreo-vts-release
2c3348b5df0c3318ad0d3df320759e86677baaa2,344a943b020,9515af4466c,None,oreo,oreo-vts-release
344a943b02044a738c2e6976b4b4657e0e53caca,45d95fc9698,162b20fb0d8,None,oreo,oreo-vts-release
197a9c1ac98bac21740d3f43a1346d33fbb92706,3b5d268266b,6632d9f8139,None,oreo,oreo-vts-release
2d38af1b87184e171c6df6a2248bb8544a9c05bd,a967cf36b8b,9e0d7a4e572,None,oreo,oreo-vts-release
d7576c1539aa53d8126890738160451075e87158,de2c2c427b3,ad6b103ed32,None,oreo,oreo-vts-release
7a6837d789086907832595a83caae9fc233187b7,e1112eca2da,856e7b2bc4a,None,oreo,oreo-vts-release
69ecde305636344cecfc4003227aa92220718b69,984911767e4,a9be622b9a1,None,oreo,oreo-vts-release
f93b5d8548b4bdb27f72aa4cedabd73a352187be,c88111f612f,92e9b7dfe70,None,oreo,oreo-vts-release
c88111f612f8902f68ac4ab33353af42a92db127,3c7839294b2,058d74980df,None,oreo,oreo-vts-release
ebee0f12f7a7b33a1ff01b9c10fe428e24c53fc2,85e323a785c,c4b482467dd,None,oreo,oreo-vts-release
85e323a785ca4570a13fbc97872e229163b5d413,91f9a8d1c00,86a48238ef8,None,oreo,oreo-vts-release
91f9a8d1c00a1c22240aaf2f29afa70059a3e47f,187957ed4c0,d6ef0973975,None,oreo,oreo-vts-release
d04bdf878fc923b8ac241f4fe8cd1a661fa15876,c75b74cebd3,59363eec8a0,None,oreo,oreo-vts-release
32eecf196d6f261a628f5a06c394ca95296eb209,fc9469ae2e1,0c0227d3d1f,None,oreo,oreo-vts-release
cf753cf36705384935f627d101e481d6e3dbeb9a,cc110d38cc4,23a6ac8e58f,None,oreo,oreo-vts-release
cc110d38cc438e5f79591f4fbf9014b612b6c75b,2c3a25c13a5,48bee136efb,None,oreo,oreo-vts-release
2c3a25c13a5c148451440fe509f402d66f15536c,a4a44ca4597,a062be3f1e6,None,oreo,oreo-vts-release
a4a44ca4597b46698c4dd0a935f7d6a748ce9f60,0dbb29691c3,1a02c33169d,None,oreo,oreo-vts-release
0dbb29691c33e30307fc3ee7b9403abb7c380d69,443b7ff05f4,149a10ccd5a,None,oreo,oreo-vts-release
